	ID	Name	Product
3933	GUT_GENOME144544_03933	ydiF_2	Acetate CoA-transferase YdiF
3934	GUT_GENOME144544_03934	crt	Short-chain-enoyl-CoA hydratase
3935	GUT_GENOME144544_03935	NA	hypothetical protein
3936	GUT_GENOME144544_03936	fabG_3	3-oxoacyl-[acyl-carrier-protein] reductase FabG
3937	GUT_GENOME144544_03937	nicS	HTH-type transcriptional repressor NicS
3938	GUT_GENOME144544_03938	NA	hypothetical protein
3939	GUT_GENOME144544_03939	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
3940	GUT_GENOME144544_03940	cycA	D-serine/D-alanine/glycine transporter
3941	GUT_GENOME144544_03941	NA	hypothetical protein
3942	GUT_GENOME144544_03942	NA	hypothetical protein
3943	GUT_GENOME144544_03943	ytfE	Iron-sulfur cluster repair protein YtfE
3944	GUT_GENOME144544_03944	ytfF	Inner membrane protein YtfF
3945	GUT_GENOME144544_03945	qorB	Quinone oxidoreductase 2
3946	GUT_GENOME144544_03946	NA	hypothetical protein
3947	GUT_GENOME144544_03947	cpdB	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
3948	GUT_GENOME144544_03948	cysQ	3'(2')%2C5'-bisphosphate nucleotidase CysQ
3949	GUT_GENOME144544_03949	ytfJ_2	putative protein YtfJ
3950	GUT_GENOME144544_03950	NA	hypothetical protein
3951	GUT_GENOME144544_03951	NA	hypothetical protein
3952	GUT_GENOME144544_03952	msrA	Peptide methionine sulfoxide reductase MsrA
3953	GUT_GENOME144544_03953	tamA	Translocation and assembly module subunit TamA
3954	GUT_GENOME144544_03954	tamB	Translocation and assembly module subunit TamB
3955	GUT_GENOME144544_03955	ytfP	Gamma-glutamylcyclotransferase family protein YtfP
3956	GUT_GENOME144544_03956	chpS	Antitoxin ChpS
3957	GUT_GENOME144544_03957	chpB	Endoribonuclease toxin ChpB
3958	GUT_GENOME144544_03958	ppa	Inorganic pyrophosphatase
3959	GUT_GENOME144544_03959	ytfQ	ABC transporter periplasmic-binding protein YtfQ
3960	GUT_GENOME144544_03960	fruK_1	Fructose import ATP-binding protein FruK
3961	GUT_GENOME144544_03961	ytfT	Inner membrane ABC transporter permease protein YtfT
3962	GUT_GENOME144544_03962	yjfF	Inner membrane ABC transporter permease protein YjfF
3963	GUT_GENOME144544_03963	fbp	Fructose-1%2C6-bisphosphatase class 1
3964	GUT_GENOME144544_03964	mpl	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2%2C6-diaminoheptandioate ligase
3965	GUT_GENOME144544_03965	NA	hypothetical protein
3966	GUT_GENOME144544_03966	pmbA	Metalloprotease PmbA
3967	GUT_GENOME144544_03967	cybC	Soluble cytochrome b562
3968	GUT_GENOME144544_03968	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein
3969	GUT_GENOME144544_03969	nrdD	Anaerobic ribonucleoside-triphosphate reductase
3970	GUT_GENOME144544_03970	NA	hypothetical protein
3971	GUT_GENOME144544_03971	treC	Trehalose-6-phosphate hydrolase
3972	GUT_GENOME144544_03972	treB	PTS system trehalose-specific EIIBC component
3973	GUT_GENOME144544_03973	treR	HTH-type transcriptional regulator TreR
3974	GUT_GENOME144544_03974	mgtA	Magnesium-transporting ATPase%2C P-type 1
3975	GUT_GENOME144544_03975	NA	hypothetical protein
3976	GUT_GENOME144544_03976	ridA	2-iminobutanoate/2-iminopropanoate deaminase
3977	GUT_GENOME144544_03977	pyrI	Aspartate carbamoyltransferase regulatory chain
3978	GUT_GENOME144544_03978	pyrB	Aspartate carbamoyltransferase catalytic subunit
3979	GUT_GENOME144544_03979	yjgH	RutC family protein YjgH
3980	GUT_GENOME144544_03980	bdcA	Cyclic-di-GMP-binding biofilm dispersal mediator protein
3981	GUT_GENOME144544_03981	bdcR	HTH-type transcriptional repressor BdcR
3982	GUT_GENOME144544_03982	tabA_2	Toxin-antitoxin biofilm protein TabA
3983	GUT_GENOME144544_03983	yjgL	putative protein YjgL
3984	GUT_GENOME144544_03984	argI	Ornithine carbamoyltransferase subunit I
3985	GUT_GENOME144544_03985	rraB	Regulator of ribonuclease activity B
3986	GUT_GENOME144544_03986	NA	hypothetical protein
3987	GUT_GENOME144544_03987	yjgN	Inner membrane protein YjgN
3988	GUT_GENOME144544_03988	valS	Valine--tRNA ligase
3989	GUT_GENOME144544_03989	holC	DNA polymerase III subunit chi
3990	GUT_GENOME144544_03990	pepA	Cytosol aminopeptidase
3991	GUT_GENOME144544_03991	lptF	Lipopolysaccharide export system permease protein LptF
3992	GUT_GENOME144544_03992	lptG_2	Lipopolysaccharide export system permease protein LptG
3993	GUT_GENOME144544_03993	NA	hypothetical protein
3994	GUT_GENOME144544_03994	gntR_3	HTH-type transcriptional regulator GntR
3995	GUT_GENOME144544_03995	idnT	Gnt-II system L-idonate transporter
3996	GUT_GENOME144544_03996	idnO	5-keto-D-gluconate 5-reductase
3997	GUT_GENOME144544_03997	idnD	L-idonate 5-dehydrogenase (NAD(P)(+))
3998	GUT_GENOME144544_03998	gntK_2	Thermoresistant gluconokinase
3999	GUT_GENOME144544_03999	ahr	Aldehyde reductase Ahr
4000	GUT_GENOME144544_04000	NA	tRNA-Leu(caa)
4001	GUT_GENOME144544_04001	intS	Prophage integrase IntS
4002	GUT_GENOME144544_04002	NA	hypothetical protein
4003	GUT_GENOME144544_04003	NA	hypothetical protein
4004	GUT_GENOME144544_04004	NA	hypothetical protein
4005	GUT_GENOME144544_04005	NA	hypothetical protein
4006	GUT_GENOME144544_04006	NA	hypothetical protein
4007	GUT_GENOME144544_04007	NA	hypothetical protein
4008	GUT_GENOME144544_04008	NA	hypothetical protein
4009	GUT_GENOME144544_04009	NA	hypothetical protein
4010	GUT_GENOME144544_04010	NA	hypothetical protein
4011	GUT_GENOME144544_04011	NA	hypothetical protein
4012	GUT_GENOME144544_04012	NA	hypothetical protein
4013	GUT_GENOME144544_04013	NA	hypothetical protein
4014	GUT_GENOME144544_04014	NA	hypothetical protein
4015	GUT_GENOME144544_04015	NA	hypothetical protein
4016	GUT_GENOME144544_04016	NA	hypothetical protein
4017	GUT_GENOME144544_04017	nanS	putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
4018	GUT_GENOME144544_04018	nanM	N-acetylneuraminate epimerase
4019	GUT_GENOME144544_04019	nanC	putative N-acetylneuraminic acid outer membrane channel protein NanC
4020	GUT_GENOME144544_04020	NA	ISKra4 family transposase ISCep1
4021	GUT_GENOME144544_04021	NA	ISKra4 family transposase ISCep1
4022	GUT_GENOME144544_04022	fimA_3	Type-1 fimbrial protein%2C A chain
4023	GUT_GENOME144544_04023	fimA_4	Type-1 fimbrial protein%2C A chain
4024	GUT_GENOME144544_04024	fimC	Chaperone protein FimC
4025	GUT_GENOME144544_04025	fimD_2	Outer membrane usher protein FimD
4026	GUT_GENOME144544_04026	fimF_2	Protein FimF
4027	GUT_GENOME144544_04027	fimG_2	Protein FimG
4028	GUT_GENOME144544_04028	fimH_2	Type 1 fimbrin D-mannose specific adhesin
4029	GUT_GENOME144544_04029	gntP	High-affinity gluconate transporter
4030	GUT_GENOME144544_04030	uxuA	Mannonate dehydratase
4031	GUT_GENOME144544_04031	por_3	Polyol:NADP oxidoreductase
4032	GUT_GENOME144544_04032	nanR_3	Transcriptional regulator NanR
4033	GUT_GENOME144544_04033	NA	hypothetical protein
4034	GUT_GENOME144544_04034	iraD	Anti-adapter protein IraD
4035	GUT_GENOME144544_04035	NA	hypothetical protein
4036	GUT_GENOME144544_04036	dhaL_2	PEP-dependent dihydroxyacetone kinase%2C ADP-binding subunit DhaL
4037	GUT_GENOME144544_04037	dhaK_2	PEP-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
4038	GUT_GENOME144544_04038	dhaD	Glycerol dehydrogenase
4039	GUT_GENOME144544_04039	yihN_2	Inner membrane protein YihN
4040	GUT_GENOME144544_04040	NA	hypothetical protein
4041	GUT_GENOME144544_04041	NA	hypothetical protein
4042	GUT_GENOME144544_04042	caiT_2	L-carnitine/gamma-butyrobetaine antiporter
4043	GUT_GENOME144544_04043	glxK_1	Glycerate 3-kinase
4044	GUT_GENOME144544_04044	glxR_1	2-hydroxy-3-oxopropionate reductase
4045	GUT_GENOME144544_04045	hyi_1	Hydroxypyruvate isomerase
4046	GUT_GENOME144544_04046	gcl_1	Glyoxylate carboligase
4047	GUT_GENOME144544_04047	dhaR_2	PTS-dependent dihydroxyacetone kinase operon regulatory protein
4048	GUT_GENOME144544_04048	NA	hypothetical protein
4049	GUT_GENOME144544_04049	mleN_2	Malate-2H(+)/Na(+)-lactate antiporter
4050	GUT_GENOME144544_04050	yjiE	HTH-type transcriptional regulator YjiE
4051	GUT_GENOME144544_04051	iadA	Isoaspartyl dipeptidase
4052	GUT_GENOME144544_04052	yjiG	Inner membrane protein YjiG
4053	GUT_GENOME144544_04053	NA	hypothetical protein
4054	GUT_GENOME144544_04054	kptA	RNA 2'-phosphotransferase
4055	GUT_GENOME144544_04055	NA	hypothetical protein
4056	GUT_GENOME144544_04056	NA	hypothetical protein
4057	GUT_GENOME144544_04057	yjiK	putative protein YjiK
4058	GUT_GENOME144544_04058	NA	hypothetical protein
4059	GUT_GENOME144544_04059	NA	hypothetical protein
4060	GUT_GENOME144544_04060	NA	hypothetical protein
4061	GUT_GENOME144544_04061	fldI	(R)-phenyllactate dehydratase activator
4062	GUT_GENOME144544_04062	fldC	(R)-phenyllactyl-CoA dehydratase beta subunit
4063	GUT_GENOME144544_04063	NA	hypothetical protein
4064	GUT_GENOME144544_04064	mdtM	Multidrug resistance protein MdtM
4065	GUT_GENOME144544_04065	NA	ISNCY family transposase ISRor2
4066	GUT_GENOME144544_04066	norG	HTH-type transcriptional regulator NorG
4067	GUT_GENOME144544_04067	NA	hypothetical protein
4068	GUT_GENOME144544_04068	symE	Toxic protein SymE
4069	GUT_GENOME144544_04069	NA	hypothetical protein
4070	GUT_GENOME144544_04070	NA	hypothetical protein
4071	GUT_GENOME144544_04071	NA	hypothetical protein
4072	GUT_GENOME144544_04072	NA	hypothetical protein
4073	GUT_GENOME144544_04073	NA	hypothetical protein
4074	GUT_GENOME144544_04074	NA	hypothetical protein
4075	GUT_GENOME144544_04075	yjiA	putative GTP-binding protein YjiA
4076	GUT_GENOME144544_04076	NA	hypothetical protein
4077	GUT_GENOME144544_04077	btsT	Pyruvate/proton symporter BtsT
4078	GUT_GENOME144544_04078	NA	D-threonine aldolase
4079	GUT_GENOME144544_04079	dan	D-aminoacylase
4080	GUT_GENOME144544_04080	rutC_2	Putative aminoacrylate peracid reductase RutC
4081	GUT_GENOME144544_04081	opuE	Osmoregulated proline transporter OpuE
4082	GUT_GENOME144544_04082	hexR_2	HTH-type transcriptional regulator HexR
4083	GUT_GENOME144544_04083	tsr	Methyl-accepting chemotaxis protein I
4084	GUT_GENOME144544_04084	lgoT_2	putative L-galactonate transporter
4085	GUT_GENOME144544_04085	lgoR	putative HTH-type transcriptional regulator LgoR
4086	GUT_GENOME144544_04086	lgoD_2	L-galactonate-5-dehydrogenase
4087	GUT_GENOME144544_04087	mdoB	Phosphoglycerol transferase I
4088	GUT_GENOME144544_04088	NA	hypothetical protein
4089	GUT_GENOME144544_04089	dnaC	DNA replication protein DnaC
4090	GUT_GENOME144544_04090	dnaT_2	Primosomal protein 1
4091	GUT_GENOME144544_04091	NA	hypothetical protein
4092	GUT_GENOME144544_04092	yjjP	Inner membrane protein YjjP
4093	GUT_GENOME144544_04093	yjjQ	Putative transcription factor YjjQ
4094	GUT_GENOME144544_04094	bglJ	Transcriptional activator protein BglJ
4095	GUT_GENOME144544_04095	fhuF	Ferric iron reductase protein FhuF
4096	GUT_GENOME144544_04096	NA	hypothetical protein
4097	GUT_GENOME144544_04097	NA	tRNA-Leu(cag)
4098	GUT_GENOME144544_04098	NA	tRNA-Leu(cag)
4099	GUT_GENOME144544_04099	NA	tRNA-Leu(cag)
4100	GUT_GENOME144544_04100	rsmC	Ribosomal RNA small subunit methyltransferase C
4101	GUT_GENOME144544_04101	holD	DNA polymerase III subunit psi
4102	GUT_GENOME144544_04102	rimI	Ribosomal-protein-alanine acetyltransferase
4103	GUT_GENOME144544_04103	yjjG	Pyrimidine 5'-nucleotidase YjjG
4104	GUT_GENOME144544_04104	prfC	Peptide chain release factor RF3
4105	GUT_GENOME144544_04105	osmY_2	Osmotically-inducible protein Y
4106	GUT_GENOME144544_04106	NA	hypothetical protein
4107	GUT_GENOME144544_04107	NA	hypothetical protein
4108	GUT_GENOME144544_04108	yjjV	putative metal-dependent hydrolase YjjV
4109	GUT_GENOME144544_04109	yjjW	Putative glycyl-radical enzyme activating enzyme YjjW
4110	GUT_GENOME144544_04110	yjjI	putative protein YjjI
4111	GUT_GENOME144544_04111	deoC	Deoxyribose-phosphate aldolase
4112	GUT_GENOME144544_04112	deoA	Thymidine phosphorylase
4113	GUT_GENOME144544_04113	deoB_2	Phosphopentomutase
4114	GUT_GENOME144544_04114	deoD	Purine nucleoside phosphorylase DeoD-type
4115	GUT_GENOME144544_04115	yjjJ	Toxin YjjJ
4116	GUT_GENOME144544_04116	lplA	Lipoate-protein ligase A
4117	GUT_GENOME144544_04117	ytjB	putative inner membrane protein Smp
4118	GUT_GENOME144544_04118	serB	Phosphoserine phosphatase
4119	GUT_GENOME144544_04119	radA	DNA repair protein RadA
4120	GUT_GENOME144544_04120	nadR	Trifunctional NAD biosynthesis/regulator protein NadR
4121	GUT_GENOME144544_04121	NA	hypothetical protein
4122	GUT_GENOME144544_04122	ettA	Energy-dependent translational throttle protein EttA
4123	GUT_GENOME144544_04123	slt	Soluble lytic murein transglycosylase
4124	GUT_GENOME144544_04124	trpR	Trp operon repressor
4125	GUT_GENOME144544_04125	yjjX	Non-canonical purine NTP phosphatase
4126	GUT_GENOME144544_04126	pspB_2	Putative phosphoserine phosphatase 2
4127	GUT_GENOME144544_04127	rob_1	Right origin-binding protein
4128	GUT_GENOME144544_04128	NA	hypothetical protein
4129	GUT_GENOME144544_04129	creB	Transcriptional regulatory protein CreB
4130	GUT_GENOME144544_04130	creC	Sensor protein CreC
4131	GUT_GENOME144544_04131	creD	Inner membrane protein CreD
4132	GUT_GENOME144544_04132	arcA	Aerobic respiration control protein ArcA
4133	GUT_GENOME144544_04133	NA	hypothetical protein
4134	GUT_GENOME144544_04134	thrA	Bifunctional aspartokinase/homoserine dehydrogenase 1
4135	GUT_GENOME144544_04135	thrB	Homoserine kinase
4136	GUT_GENOME144544_04136	thrC	Threonine synthase
4137	GUT_GENOME144544_04137	NA	hypothetical protein
4138	GUT_GENOME144544_04138	NA	hypothetical protein
4139	GUT_GENOME144544_04139	alsT	Amino-acid carrier protein AlsT
4140	GUT_GENOME144544_04140	talB	Transaldolase B
4141	GUT_GENOME144544_04141	mog	Molybdopterin adenylyltransferase
4142	GUT_GENOME144544_04142	satP	Succinate-acetate/proton symporter SatP
4143	GUT_GENOME144544_04143	NA	hypothetical protein
4144	GUT_GENOME144544_04144	NA	hypothetical protein
4145	GUT_GENOME144544_04145	dnaK_2	Chaperone protein DnaK
4146	GUT_GENOME144544_04146	dnaJ	Chaperone protein DnaJ
4147	GUT_GENOME144544_04147	NA	hypothetical protein
4148	GUT_GENOME144544_04148	NA	hypothetical protein
4149	GUT_GENOME144544_04149	atsA	Arylsulfatase
4150	GUT_GENOME144544_04150	NA	hypothetical protein
4151	GUT_GENOME144544_04151	nhaA	Na(+)/H(+) antiporter NhaA
4152	GUT_GENOME144544_04152	nhaR	Transcriptional activator protein NhaR
4153	GUT_GENOME144544_04153	NA	hypothetical protein
4154	GUT_GENOME144544_04154	yehB_2	Outer membrane usher protein YehB
4155	GUT_GENOME144544_04155	yehC_2	putative fimbrial chaperone YehC
4156	GUT_GENOME144544_04156	yehD_2	putative fimbrial-like protein YehD
4157	GUT_GENOME144544_04157	NA	hypothetical protein
4158	GUT_GENOME144544_04158	rpsT	30S ribosomal protein S20
4159	GUT_GENOME144544_04159	ribF	Riboflavin biosynthesis protein RibF
4160	GUT_GENOME144544_04160	ileS	Isoleucine--tRNA ligase
4161	GUT_GENOME144544_04161	lspA	Lipoprotein signal peptidase
4162	GUT_GENOME144544_04162	fkpB	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
4163	GUT_GENOME144544_04163	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
4164	GUT_GENOME144544_04164	rihC	Non-specific ribonucleoside hydrolase RihC
4165	GUT_GENOME144544_04165	dapB	4-hydroxy-tetrahydrodipicolinate reductase
4166	GUT_GENOME144544_04166	carA	Carbamoyl-phosphate synthase small chain
4167	GUT_GENOME144544_04167	carB	Carbamoyl-phosphate synthase large chain
4168	GUT_GENOME144544_04168	NA	hypothetical protein
4169	GUT_GENOME144544_04169	yrdA_2	Protein YrdA
4170	GUT_GENOME144544_04170	caiD	Carnitinyl-CoA dehydratase
4171	GUT_GENOME144544_04171	caiC	Crotonobetaine/carnitine--CoA ligase
4172	GUT_GENOME144544_04172	caiB	L-carnitine CoA-transferase
4173	GUT_GENOME144544_04173	caiA_2	Crotonobetainyl-CoA reductase
4174	GUT_GENOME144544_04174	caiT_3	L-carnitine/gamma-butyrobetaine antiporter
4175	GUT_GENOME144544_04175	fixA_2	Protein FixA
4176	GUT_GENOME144544_04176	fixB_2	Protein FixB
4177	GUT_GENOME144544_04177	NA	Putative thiazole biosynthetic enzyme
4178	GUT_GENOME144544_04178	fixX_3	Ferredoxin-like protein FixX
4179	GUT_GENOME144544_04179	ygcS_2	Inner membrane metabolite transport protein YgcS
4180	GUT_GENOME144544_04180	kefF	Glutathione-regulated potassium-efflux system ancillary protein KefF
4181	GUT_GENOME144544_04181	kefC_2	Glutathione-regulated potassium-efflux system protein KefC
4182	GUT_GENOME144544_04182	folA	Dihydrofolate reductase
4183	GUT_GENOME144544_04183	NA	hypothetical protein
4184	GUT_GENOME144544_04184	ccdB_1	Toxin CcdB
4185	GUT_GENOME144544_04185	apaH	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
4186	GUT_GENOME144544_04186	apaG	Protein ApaG
4187	GUT_GENOME144544_04187	rsmA	Ribosomal RNA small subunit methyltransferase A
4188	GUT_GENOME144544_04188	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase
4189	GUT_GENOME144544_04189	surA	Chaperone SurA
4190	GUT_GENOME144544_04190	lptD	LPS-assembly protein LptD
4191	GUT_GENOME144544_04191	djlA	Co-chaperone protein DjlA
4192	GUT_GENOME144544_04192	NA	hypothetical protein
4193	GUT_GENOME144544_04193	rluA	Ribosomal large subunit pseudouridine synthase A
4194	GUT_GENOME144544_04194	rapA	RNA polymerase-associated protein RapA
4195	GUT_GENOME144544_04195	polB	DNA polymerase II
4196	GUT_GENOME144544_04196	NA	hypothetical protein
4197	GUT_GENOME144544_04197	NA	hypothetical protein
4198	GUT_GENOME144544_04198	NA	hypothetical protein
4199	GUT_GENOME144544_04199	NA	hypothetical protein
4200	GUT_GENOME144544_04200	araD	L-ribulose-5-phosphate 4-epimerase AraD
4201	GUT_GENOME144544_04201	araA	L-arabinose isomerase
4202	GUT_GENOME144544_04202	araB_2	Ribulokinase
4203	GUT_GENOME144544_04203	araC	Arabinose operon regulatory protein
4204	GUT_GENOME144544_04204	yabI	Inner membrane protein YabI
4205	GUT_GENOME144544_04205	thiQ	Thiamine import ATP-binding protein ThiQ
4206	GUT_GENOME144544_04206	NA	hypothetical protein
4207	GUT_GENOME144544_04207	thiB	Thiamine-binding periplasmic protein
4208	GUT_GENOME144544_04208	NA	hypothetical protein
4209	GUT_GENOME144544_04209	sgrR_1	HTH-type transcriptional regulator SgrR
4210	GUT_GENOME144544_04210	leuD	3-isopropylmalate dehydratase small subunit
4211	GUT_GENOME144544_04211	leuC_2	3-isopropylmalate dehydratase large subunit
4212	GUT_GENOME144544_04212	leuB	3-isopropylmalate dehydrogenase
4213	GUT_GENOME144544_04213	leuA	2-isopropylmalate synthase
4214	GUT_GENOME144544_04214	leuO	HTH-type transcriptional regulator LeuO
4215	GUT_GENOME144544_04215	ilvI	Acetolactate synthase isozyme 3 large subunit
4216	GUT_GENOME144544_04216	ilvH	Acetolactate synthase isozyme 3 small subunit
4217	GUT_GENOME144544_04217	cra_2	Catabolite repressor/activator
4218	GUT_GENOME144544_04218	mraZ	Transcriptional regulator MraZ
4219	GUT_GENOME144544_04219	rsmH	Ribosomal RNA small subunit methyltransferase H
4220	GUT_GENOME144544_04220	ftsL	Cell division protein FtsL
4221	GUT_GENOME144544_04221	ftsI	Peptidoglycan D%2CD-transpeptidase FtsI
4222	GUT_GENOME144544_04222	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase
4223	GUT_GENOME144544_04223	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
4224	GUT_GENOME144544_04224	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase
4225	GUT_GENOME144544_04225	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase
4226	GUT_GENOME144544_04226	ftsW	putative peptidoglycan glycosyltransferase FtsW
4227	GUT_GENOME144544_04227	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
4228	GUT_GENOME144544_04228	murC	UDP-N-acetylmuramate--L-alanine ligase
4229	GUT_GENOME144544_04229	ddlB	D-alanine--D-alanine ligase B
4230	GUT_GENOME144544_04230	ftsQ	Cell division protein FtsQ
4231	GUT_GENOME144544_04231	ftsA_2	Cell division protein FtsA
4232	GUT_GENOME144544_04232	ftsZ	Cell division protein FtsZ
4233	GUT_GENOME144544_04233	lpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase
4234	GUT_GENOME144544_04234	secM	Secretion monitor
4235	GUT_GENOME144544_04235	secA	Protein translocase subunit SecA
4236	GUT_GENOME144544_04236	mutT	8-oxo-dGTP diphosphatase
4237	GUT_GENOME144544_04237	yacG	DNA gyrase inhibitor YacG
4238	GUT_GENOME144544_04238	zapD	Cell division protein ZapD
4239	GUT_GENOME144544_04239	coaE	Dephospho-CoA kinase
4240	GUT_GENOME144544_04240	guaC	GMP reductase
4241	GUT_GENOME144544_04241	epsF_2	Type II secretion system protein F
4242	GUT_GENOME144544_04242	epsE_2	Type II secretion system protein E
4243	GUT_GENOME144544_04243	NA	hypothetical protein
4244	GUT_GENOME144544_04244	nadC_2	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
4245	GUT_GENOME144544_04245	ampD	1%2C6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
4246	GUT_GENOME144544_04246	ampE	Protein AmpE
4247	GUT_GENOME144544_04247	aroP	Aromatic amino acid transport protein AroP
4248	GUT_GENOME144544_04248	pdhR_2	Pyruvate dehydrogenase complex repressor
4249	GUT_GENOME144544_04249	aceE	Pyruvate dehydrogenase E1 component
4250	GUT_GENOME144544_04250	aceF	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
4251	GUT_GENOME144544_04251	lpdA	Dihydrolipoyl dehydrogenase
4252	GUT_GENOME144544_04252	NA	hypothetical protein
4253	GUT_GENOME144544_04253	acnB	Aconitate hydratase B
4254	GUT_GENOME144544_04254	NA	hypothetical protein
4255	GUT_GENOME144544_04255	speD	S-adenosylmethionine decarboxylase proenzyme
4256	GUT_GENOME144544_04256	speE	Polyamine aminopropyltransferase
4257	GUT_GENOME144544_04257	NA	hypothetical protein
4258	GUT_GENOME144544_04258	cueO	Blue copper oxidase CueO
4259	GUT_GENOME144544_04259	gcd	Quinoprotein glucose dehydrogenase
4260	GUT_GENOME144544_04260	hpt	Hypoxanthine phosphoribosyltransferase
4261	GUT_GENOME144544_04261	can	Carbonic anhydrase 2
4262	GUT_GENOME144544_04262	yadG	putative ABC transporter ATP-binding protein YadG
4263	GUT_GENOME144544_04263	yadH	Inner membrane transport permease YadH
4264	GUT_GENOME144544_04264	NA	hypothetical protein
4265	GUT_GENOME144544_04265	NA	hypothetical protein
4266	GUT_GENOME144544_04266	panD	Aspartate 1-decarboxylase
4267	GUT_GENOME144544_04267	NA	ISNCY family transposase ISRor2
4268	GUT_GENOME144544_04268	NA	hypothetical protein
4269	GUT_GENOME144544_04269	panC	Pantothenate synthetase
4270	GUT_GENOME144544_04270	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase
4271	GUT_GENOME144544_04271	yadC	putative fimbrial-like protein YadC
4272	GUT_GENOME144544_04272	yadK	putative fimbrial-like protein YadK
4273	GUT_GENOME144544_04273	yadL	putative fimbrial-like protein YadL
4274	GUT_GENOME144544_04274	yadM	putative fimbrial-like protein YadM
4275	GUT_GENOME144544_04275	htrE	Outer membrane usher protein HtrE
4276	GUT_GENOME144544_04276	yadV	putative fimbrial chaperone YadV
4277	GUT_GENOME144544_04277	yadN	putative fimbrial-like protein YadN
4278	GUT_GENOME144544_04278	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
4279	GUT_GENOME144544_04279	pcnB	Poly(A) polymerase I
4280	GUT_GENOME144544_04280	gluQ	Glutamyl-Q tRNA(Asp) synthetase
4281	GUT_GENOME144544_04281	dksA	RNA polymerase-binding transcription factor DksA
4282	GUT_GENOME144544_04282	sfsA	Sugar fermentation stimulation protein A
4283	GUT_GENOME144544_04283	thpR	RNA 2'%2C3'-cyclic phosphodiesterase
4284	GUT_GENOME144544_04284	NA	hypothetical protein
4285	GUT_GENOME144544_04285	mrcB	Penicillin-binding protein 1B
4286	GUT_GENOME144544_04286	fhuA_2	Ferrichrome outer membrane transporter/phage receptor
4287	GUT_GENOME144544_04287	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC
4288	GUT_GENOME144544_04288	fhuD	Iron(3+)-hydroxamate-binding protein FhuD
4289	GUT_GENOME144544_04289	fhuB	Iron(3+)-hydroxamate import system permease protein FhuB
4290	GUT_GENOME144544_04290	hemL	Glutamate-1-semialdehyde 2%2C1-aminomutase
4291	GUT_GENOME144544_04291	clcA	H(+)/Cl(-) exchange transporter ClcA
4292	GUT_GENOME144544_04292	erpA	Iron-sulfur cluster insertion protein ErpA
4293	GUT_GENOME144544_04293	NA	hypothetical protein
4294	GUT_GENOME144544_04294	btuF	Vitamin B12-binding protein
4295	GUT_GENOME144544_04295	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
4296	GUT_GENOME144544_04296	dgt_2	Deoxyguanosinetriphosphate triphosphohydrolase
4297	GUT_GENOME144544_04297	degP	Periplasmic serine endoprotease DegP
4298	GUT_GENOME144544_04298	cdaR	Carbohydrate diacid regulator
4299	GUT_GENOME144544_04299	NA	hypothetical protein
4300	GUT_GENOME144544_04300	lpxG	UDP-2%2C3-diacylglucosamine pyrophosphatase LpxG
4301	GUT_GENOME144544_04301	dapD	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase
4302	GUT_GENOME144544_04302	glnD	Bifunctional uridylyltransferase/uridylyl-removing enzyme
4303	GUT_GENOME144544_04303	map	Methionine aminopeptidase
4304	GUT_GENOME144544_04304	rpsB	30S ribosomal protein S2
4305	GUT_GENOME144544_04305	tsf	Elongation factor Ts
4306	GUT_GENOME144544_04306	pyrH	Uridylate kinase
4307	GUT_GENOME144544_04307	frr	Ribosome-recycling factor
4308	GUT_GENOME144544_04308	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase
4309	GUT_GENOME144544_04309	uppS	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
4310	GUT_GENOME144544_04310	NA	hypothetical protein
4311	GUT_GENOME144544_04311	cdsA	Phosphatidate cytidylyltransferase
